-35.79, 2.70678, 0.762412
-35.78, 2.71823, 0.740871
-35.77, 2.7294, 0.719199
-35.76, 2.74028, 0.697398
-35.75, 2.75087, 0.675469
-35.74, 2.76117, 0.653416
-35.73, 2.77119, 0.63124
-35.72, 2.78092, 0.608943
-35.71, 2.79037, 0.586526
-35.7, 2.79954, 0.563992
-35.69, 2.80841, 0.541341
-35.68, 2.81701, 0.518574
-35.67, 2.82531, 0.495694
-35.66, 2.83333, 0.472701
-35.65, 2.84106, 0.449597
-35.64, 2.8485, 0.426382
-35.63, 2.85565, 0.403059
-35.62, 2.8625, 0.379627
-35.61, 2.86906, 0.356089
-35.6, 2.87533, 0.332446
-35.59, 2.88129, 0.3087
-35.58, 2.88696, 0.284851
-35.57, 2.89232, 0.260901
-35.56, 2.89737, 0.236853
-35.55, 2.90211, 0.212709
-35.54, 2.90654, 0.188469
-35.53, 2.91065, 0.164138
-35.52, 2.91444, 0.139717
-35.51, 2.91791, 0.115208
-35.5, 2.92106, 0.0906157
-35.49, 2.92387, 0.0659422
-35.48, 2.92635, 0.0411911
-35.47, 2.92849, 0.0163661
-35.46, 2.93028, -0.00852894
-35.45, 2.93174, -0.0334899
-35.44, 2.93284, -0.0585123
-35.43, 2.93359, -0.0835915
-35.42, 2.93398, -0.108723
-35.41, 2.93401, -0.1339
-35.4, 2.93368, -0.159119
-35.39, 2.93297, -0.184373
-35.38, 2.9319, -0.209657
-35.37, 2.93045, -0.234963
-35.36, 2.92863, -0.260286
-35.35, 2.92642, -0.285619
-35.34, 2.92383, -0.310955
-35.33, 2.92085, -0.336286
-35.32, 2.91748, -0.361606
-35.31, 2.91373, -0.386905
-35.3, 2.90958, -0.412177
-35.29, 2.90503, -0.437414
-35.28, 2.90009, -0.462607
-35.27, 2.89476, -0.487748
-35.26, 2.88902, -0.512829
-35.25, 2.88289, -0.53784
-35.24, 2.87636, -0.562774
-35.23, 2.86943, -0.587621
-35.22, 2.86211, -0.612373
-35.21, 2.85439, -0.63702
-35.2, 2.84627, -0.661554
-35.19, 2.83776, -0.685967
-35.18, 2.82886, -0.710248
-35.17, 2.81956, -0.734389
-35.16, 2.80988, -0.758381
-35.15, 2.79982, -0.782216
-35.14, 2.78937, -0.805885
-35.13, 2.77855, -0.829379
-35.12, 2.76736, -0.852691
-35.11, 2.75579, -0.87581
-35.1, 2.74386, -0.89873
-35.09, 2.73157, -0.921443
-35.08, 2.71892, -0.94394
-35.07, 2.70592, -0.966215
-35.06, 2.69258, -0.988259
-35.05, 2.6789, -1.01007
-35.04, 2.66489, -1.03163
-35.03, 2.65055, -1.05294
-35.02, 2.63589, -1.074
-35.01, 2.62092, -1.09479
-35, 2.60564, -1.11531
-34.99, 2.59006, -1.13556
-34.98, 2.57419, -1.15553
-34.97, 2.55804, -1.17521
-34.96, 2.5416, -1.1946
-34.95, 2.5249, -1.21371
-34.94, 2.50793, -1.23251
-34.93, 2.49071, -1.25101
-34.92, 2.47324, -1.26921
-34.91, 2.45553, -1.2871
-34.9, 2.43758, -1.30468
-34.89, 2.41941, -1.32194
-34.88, 2.40103, -1.33889
-34.87, 2.38243, -1.35552
-34.86, 2.36363, -1.37184
-34.85, 2.34463, -1.38783
-34.84, 2.32545, -1.4035
-34.83, 2.30608, -1.41885
-34.82, 2.28654, -1.43388
-34.81, 2.26683, -1.44858
-34.8, 2.24696, -1.46296
-34.79, 2.22693, -1.47701
-34.78, 2.20676, -1.49074
-34.77, 2.18645, -1.50415
-34.76, 2.16599, -1.51723
-34.75, 2.14541, -1.52999
-34.74, 2.12471, -1.54243
-34.73, 2.10388, -1.55455
-34.72, 2.08295, -1.56635
-34.71, 2.0619, -1.57783
-34.7, 2.04075, -1.58899
-34.69, 2.01951, -1.59983
-34.68, 1.99816, -1.61036
-34.67, 1.97673, -1.62057
-34.66, 1.95522, -1.63047
-34.65, 1.93362, -1.64006
-34.64, 1.91194, -1.64933
-34.63, 1.89019, -1.6583
-34.62, 1.86837, -1.66695
-34.61, 1.84649, -1.6753
-34.6, 1.82454, -1.68334
-34.59, 1.80253, -1.69107
-34.58, 1.78046, -1.6985
-34.57, 1.75834, -1.70563
-34.56, 1.73617, -1.71244
-34.55, 1.71396, -1.71896
-34.54, 1.69169, -1.72517
-34.53, 1.66939, -1.73108
-34.52, 1.64704, -1.73669
-34.51, 1.62466, -1.742
-34.5, 1.60224, -1.747
-34.49, 1.57979, -1.7517
-34.48, 1.55731, -1.7561
-34.47, 1.53481, -1.76019
-34.46, 1.51228, -1.76398
-34.45, 1.48973, -1.76747
-34.44, 1.46716, -1.77066
-34.43, 1.44458, -1.77354
-34.42, 1.42199, -1.77611
-34.41, 1.39938, -1.77837
-34.4, 1.37678, -1.78033
-34.39, 1.35417, -1.78198
-34.38, 1.33156, -1.78333
-34.37, 1.30895, -1.78436
-34.36, 1.28636, -1.78508
-34.35, 1.26377, -1.78548
-34.34, 1.2412, -1.78558
-34.33, 1.21866, -1.78536
-34.32, 1.19613, -1.78482
-34.31, 1.17364, -1.78397
-34.3, 1.15118, -1.7828
-34.29, 1.12876, -1.78131
-34.28, 1.10638, -1.77951
-34.27, 1.08405, -1.77738
-34.26, 1.06177, -1.77494
-34.25, 1.03955, -1.77217
-34.24, 1.01739, -1.76908
-34.23, 0.995304, -1.76567
-34.22, 0.973293, -1.76194
-34.21, 0.951362, -1.75789
-34.2, 0.929518, -1.75352
-34.19, 0.907766, -1.74883
-34.18, 0.886114, -1.74381
-34.17, 0.864566, -1.73848
-34.16, 0.843129, -1.73283
-34.15, 0.821809, -1.72687
-34.14, 0.800613, -1.72058
-34.13, 0.779548, -1.71399
-34.12, 0.758618, -1.70708
-34.11, 0.737831, -1.69986
-34.1, 0.717194, -1.69233
-34.09, 0.696712, -1.6845
-34.08, 0.676392, -1.67637
-34.07, 0.65624, -1.66794
-34.06, 0.636262, -1.65921
-34.05, 0.616465, -1.65019
-34.04, 0.596854, -1.64088
-34.03, 0.577436, -1.63128
-34.02, 0.558216, -1.6214
-34.01, 0.5392, -1.61125
-34, 0.520394, -1.60083
-33.99, 0.501804, -1.59013
-33.98, 0.483433, -1.57918
-33.97, 0.465289, -1.56797
-33.96, 0.447375, -1.5565
-33.95, 0.429697, -1.54479
-33.94, 0.412258, -1.53284
-33.93, 0.395064, -1.52065
-33.92, 0.378119, -1.50824
-33.91, 0.361426, -1.4956
-33.9, 0.344989, -1.48274
-33.89, 0.328813, -1.46967
-33.88, 0.312899, -1.4564
-33.87, 0.297251, -1.44293
-33.86, 0.281873, -1.42927
-33.85, 0.266766, -1.41542
-33.84, 0.251933, -1.40139
-33.83, 0.237376, -1.3872
-33.82, 0.223097, -1.37283
-33.81, 0.209097, -1.35831
-33.8, 0.195379, -1.34363
-33.79, 0.181942, -1.3288
-33.78, 0.168789, -1.31384
-33.77, 0.15592, -1.29874
-33.76, 0.143335, -1.28352
-33.75, 0.131036, -1.26817
-33.74, 0.119021, -1.25271
-33.73, 0.107292, -1.23714
-33.72, 0.095847, -1.22146
-33.71, 0.0846868, -1.20569
-33.7, 0.0738106, -1.18983
-33.69, 0.0632178, -1.17388
-33.68, 0.0529075, -1.15785
-33.67, 0.0428787, -1.14174
-33.66, 0.0331305, -1.12557
-33.65, 0.0236617, -1.10933
-33.64, 0.014471, -1.09303
-33.63, 0.00555713, -1.07667
-33.62, -0.00308135, -1.06026
-33.61, -0.0114459, -1.04381
-33.6, -0.019538, -1.02732
-33.59, -0.0273593, -1.01078
-33.58, -0.0349112, -0.994213
-33.57, -0.0421955, -0.977616
-33.56, -0.0492138, -0.960991
-33.55, -0.0559675, -0.944344
-33.54, -0.0624585, -0.927677
-33.53, -0.0686881, -0.910995
-33.52, -0.0746581, -0.894299
-33.51, -0.0803699, -0.877594
-33.5, -0.0858249, -0.860882
-33.49, -0.0910247, -0.844167
-33.48, -0.0959706, -0.82745
-33.47, -0.100664, -0.810736
-33.46, -0.105106, -0.794026
-33.45, -0.109298, -0.777323
-33.44, -0.113241, -0.76063
-33.43, -0.116936, -0.743949
-33.42, -0.120384, -0.727284
-33.41, -0.123587, -0.710635
-33.4, -0.126544, -0.694007
-33.39, -0.129256, -0.6774
-33.38, -0.131726, -0.660819
-33.37, -0.133952, -0.644265
-33.36, -0.135935, -0.627741
-33.35, -0.137677, -0.611249
-33.34, -0.139177, -0.594792
-33.33, -0.140436, -0.578372
-33.32, -0.141455, -0.561993
-33.31, -0.142233, -0.545658
-33.3, -0.142771, -0.529368
-33.29, -0.14307, -0.513127
-33.28, -0.143129, -0.496937
-33.27, -0.142949, -0.480803
-33.26, -0.14253, -0.464726
-33.25, -0.141872, -0.448711
-33.24, -0.140976, -0.432761
-33.23, -0.139842, -0.416878
-33.22, -0.13847, -0.401067
-33.21, -0.13686, -0.385331
-33.2, -0.135014, -0.369674
-33.19, -0.132932, -0.3541
-33.18, -0.130614, -0.338613
-33.17, -0.12806, -0.323215
-33.16, -0.125273, -0.307913
-33.15, -0.122252, -0.292709
-33.14, -0.118999, -0.277608
-33.13, -0.115514, -0.262615
-33.12, -0.111799, -0.247733
-33.11, -0.107856, -0.232967
-33.1, -0.103685, -0.218322
-33.09, -0.0992887, -0.203801
-33.08, -0.0946687, -0.189411
-33.07, -0.0898268, -0.175154
-33.06, -0.0847653, -0.161036
-33.05, -0.0794863, -0.147062
-33.04, -0.0739924, -0.133235
-33.03, -0.0682862, -0.119561
-33.02, -0.0623704, -0.106043
-33.01, -0.0562481, -0.0926877
-33, -0.0499223, -0.079498
-32.99, -0.0433965, -0.0664787
-32.98, -0.036674, -0.0536342
-32.97, -0.0297586, -0.0409688
-32.96, -0.0226541, -0.0284866
-32.95, -0.0153645, -0.0161918
-32.94, -0.00789396, -0.00408833
-32.93, -0.000246784, 0.00781989
-32.92, 0.00757256, 0.0195291
-32.91, 0.0155594, 0.0310357
-32.9, 0.0237091, 0.0423362
-32.89, 0.0320167, 0.0534273
-32.88, 0.0404772, 0.0643058
-32.87, 0.0490855, 0.0749687
-32.86, 0.0578363, 0.0854132
-32.85, 0.0667243, 0.0956365
-32.84, 0.0757441, 0.105636
-32.83, 0.0848902, 0.11541
-32.82, 0.0941571, 0.124956
-32.81, 0.103539, 0.134272
-32.8, 0.11303, 0.143357
